event_date,event_name,event_location,fight_id,weight_class,method,method_detail,round,time,fight_time_seconds,time_format,referee,fighter,opponent,result,kd,sig_str_landed,sig_str_attempted,sig_str_pct,total_str_landed,total_str_attempted,td_landed,td_attempted,td_pct,sub_att,rev,ctrl_sec,ss_head_landed,ss_head_attempted,ss_body_landed,ss_body_attempted,ss_leg_landed,ss_leg_attempted,ss_distance_landed,ss_distance_attempted,ss_clinch_landed,ss_clinch_attempted,ss_ground_landed,ss_ground_attempted,r1_kd,r1_sig_str_landed,r1_sig_str_attempted,r1_total_str_landed,r1_total_str_attempted,r1_td_landed,r1_td_attempted,r1_sub_att,r1_rev,r1_ctrl_sec,r1_ss_head_landed,r1_ss_head_attempted,r1_ss_body_landed,r1_ss_body_attempted,r1_ss_leg_landed,r1_ss_leg_attempted,r1_ss_distance_landed,r1_ss_distance_attempted,r1_ss_clinch_landed,r1_ss_clinch_attempted,r1_ss_ground_landed,r1_ss_ground_attempted,r2_kd,r2_sig_str_landed,r2_sig_str_attempted,r2_total_str_landed,r2_total_str_attempted,r2_td_landed,r2_td_attempted,r2_sub_att,r2_rev,r2_ctrl_sec,r2_ss_head_landed,r2_ss_head_attempted,r2_ss_body_landed,r2_ss_body_attempted,r2_ss_leg_landed,r2_ss_leg_attempted,r2_ss_distance_landed,r2_ss_distance_attempted,r2_ss_clinch_landed,r2_ss_clinch_attempted,r2_ss_ground_landed,r2_ss_ground_attempted,r3_kd,r3_sig_str_landed,r3_sig_str_attempted,r3_total_str_landed,r3_total_str_attempted,r3_td_landed,r3_td_attempted,r3_sub_att,r3_rev,r3_ctrl_sec,r3_ss_head_landed,r3_ss_head_attempted,r3_ss_body_landed,r3_ss_body_attempted,r3_ss_leg_landed,r3_ss_leg_attempted,r3_ss_distance_landed,r3_ss_distance_attempted,r3_ss_clinch_landed,r3_ss_clinch_attempted,r3_ss_ground_landed,r3_ss_ground_attempted,r4_kd,r4_sig_str_landed,r4_sig_str_attempted,r4_total_str_landed,r4_total_str_attempted,r4_td_landed,r4_td_attempted,r4_sub_att,r4_rev,r4_ctrl_sec,r4_ss_head_landed,r4_ss_head_attempted,r4_ss_body_landed,r4_ss_body_attempted,r4_ss_leg_landed,r4_ss_leg_attempted,r4_ss_distance_landed,r4_ss_distance_attempted,r4_ss_clinch_landed,r4_ss_clinch_attempted,r4_ss_ground_landed,r4_ss_ground_attempted,r5_kd,r5_sig_str_landed,r5_sig_str_attempted,r5_total_str_landed,r5_total_str_attempted,r5_td_landed,r5_td_attempted,r5_sub_att,r5_rev,r5_ctrl_sec,r5_ss_head_landed,r5_ss_head_attempted,r5_ss_body_landed,r5_ss_body_attempted,r5_ss_leg_landed,r5_ss_leg_attempted,r5_ss_distance_landed,r5_ss_distance_attempted,r5_ss_clinch_landed,r5_ss_clinch_attempted,r5_ss_ground_landed,r5_ss_ground_attempted
2016-11-05,UFC Fight Night: Dos Anjos vs. Ferguson,"Mexico City, Distrito Federal, Mexico",4fa26e1e88583ab5,Featherweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Miguel Jimenez,Chris Avila,Enrique Barzola,L,0,29,105,0.27,41,121,0,0,0.0,0,0,0,24,99,4,5,1,1,24,98,4,6,1,1,0,12,44,17,49,0,0,0,0,0,11,43,1,1,0,0,10,42,1,1,1,1,0,8,29,11,35,0,0,0,0,0,6,27,2,2,0,0,6,25,2,4,0,0,0,9,32,13,37,0,0,0,0,0,7,29,1,2,1,1,8,31,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-05,UFC Fight Night: Dos Anjos vs. Ferguson,"Mexico City, Distrito Federal, Mexico",43a941e005a2d463,Ultimate Fighter Latin America 3 Lightweight Tournament Title Bout,KO/TKO,,2,1:55,415,3 Rnd + OT (5-5-5-5),Keith Peterson,Martin Bravo,Claudio Puelles,W,1,56,121,0.46,64,129,0,0,0.0,0,0,2,40,97,14,21,2,3,52,114,2,4,2,3,0,35,79,39,83,0,0,0,0,0,27,65,6,11,2,3,33,75,2,4,0,0,1,21,42,25,46,0,0,0,0,2,13,32,8,10,0,0,19,39,0,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-05,UFC Fight Night: Dos Anjos vs. Ferguson,"Mexico City, Distrito Federal, Mexico",43a941e005a2d463,Ultimate Fighter Latin America 3 Lightweight Tournament Title Bout,KO/TKO,,2,1:55,415,3 Rnd + OT (5-5-5-5),Keith Peterson,Claudio Puelles,Martin Bravo,L,0,29,68,0.42,29,68,1,6,0.16,0,0,34,14,49,12,16,3,3,27,64,2,4,0,0,0,23,52,23,52,1,4,0,0,31,10,36,10,13,3,3,21,48,2,4,0,0,0,6,16,6,16,0,2,0,0,3,4,13,2,3,0,0,6,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-05,UFC Fight Night: Dos Anjos vs. Ferguson,"Mexico City, Distrito Federal, Mexico",2c39797c6574ff29,Middleweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Herb Dean,Sam Alvey,Alex Nicholson,W,0,63,138,0.45,65,140,0,2,0.0,0,0,41,39,110,13,15,11,13,62,136,1,2,0,0,0,14,35,14,35,0,0,0,0,0,4,24,7,8,3,3,14,35,0,0,0,0,0,27,47,29,49,0,2,0,0,41,23,43,2,2,2,2,26,45,1,2,0,0,0,22,56,22,56,0,0,0,0,0,12,43,4,5,6,8,22,56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-05,UFC Fight Night: Dos Anjos vs. Ferguson,"Mexico City, Distrito Federal, Mexico",2c39797c6574ff29,Middleweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Herb Dean,Alex Nicholson,Sam Alvey,L,0,82,182,0.45,82,182,0,0,0.0,0,0,0,51,141,16,25,15,16,81,180,1,2,0,0,0,27,63,27,63,0,0,0,0,0,13,41,6,14,8,8,27,63,0,0,0,0,0,30,67,30,67,0,0,0,0,0,19,54,6,7,5,6,29,65,1,2,0,0,0,25,52,25,52,0,0,0,0,0,19,46,4,4,2,2,25,52,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-05,UFC Fight Night: Dos Anjos vs. Ferguson,"Mexico City, Distrito Federal, Mexico",29df50b2ea446361,Bantamweight Bout,KO/TKO,,3,2:33,753,3 Rnd (5-5-5),Keith Peterson,Henry Briones,Douglas Silva de Andrade,L,0,67,144,0.46,69,146,0,1,0.0,0,0,2,33,100,31,40,3,4,63,136,4,7,0,1,0,23,49,23,49,0,1,0,0,0,11,36,12,13,0,0,22,48,1,1,0,0,0,26,51,28,53,0,0,0,0,2,11,31,14,18,1,2,26,49,0,1,0,1,0,18,44,18,44,0,0,0,0,0,11,33,5,9,2,2,15,39,3,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-05,UFC Fight Night: Dos Anjos vs. Ferguson,"Mexico City, Distrito Federal, Mexico",29df50b2ea446361,Bantamweight Bout,KO/TKO,,3,2:33,753,3 Rnd (5-5-5),Keith Peterson,Douglas Silva de Andrade,Henry Briones,W,1,72,158,0.45,72,158,1,1,1.0,0,0,9,57,138,8,13,7,7,68,153,3,4,1,1,0,22,46,22,46,0,0,0,0,0,15,39,4,4,3,3,21,44,1,2,0,0,0,31,75,31,75,1,1,0,0,8,25,64,3,8,3,3,29,73,1,1,1,1,1,19,37,19,37,0,0,0,0,1,17,35,1,1,1,1,18,36,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-05,UFC Fight Night: Dos Anjos vs. Ferguson,"Mexico City, Distrito Federal, Mexico",23c6a428df1569bc,Welterweight Bout,KO/TKO,,1,0:54,54,3 Rnd (5-5-5),Jerin Valel,Erick Montano,Max Griffin,L,0,3,7,0.42,3,7,0,0,0.0,0,0,0,2,5,0,1,1,1,3,7,0,0,0,0,0,3,7,3,7,0,0,0,0,0,2,5,0,1,1,1,3,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-05,UFC Fight Night: Dos Anjos vs. Ferguson,"Mexico City, Distrito Federal, Mexico",23c6a428df1569bc,Welterweight Bout,KO/TKO,,1,0:54,54,3 Rnd (5-5-5),Jerin Valel,Max Griffin,Erick Montano,W,0,15,30,0.5,15,30,0,0,0.0,0,0,13,14,29,1,1,0,0,4,7,0,1,11,22,0,15,30,15,30,0,0,0,0,13,14,29,1,1,0,0,4,7,0,1,11,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-05,UFC Fight Night: Dos Anjos vs. Ferguson,"Mexico City, Distrito Federal, Mexico",00494c77d2a88f8c,Lightweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Herb Dean,Beneil Dariush,Rashid Magomedov,W,0,60,120,0.5,73,134,0,5,0.0,0,0,250,20,61,28,44,12,15,25,71,35,49,0,0,0,18,38,22,43,0,4,0,0,36,4,19,13,17,1,2,7,24,11,14,0,0,0,20,37,23,40,0,0,0,0,133,7,18,6,12,7,7,9,21,11,16,0,0,0,22,45,28,51,0,1,0,0,81,9,24,9,15,4,6,9,26,13,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-05,UFC Fight Night: Dos Anjos vs. Ferguson,"Mexico City, Distrito Federal, Mexico",00494c77d2a88f8c,Lightweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Herb Dean,Rashid Magomedov,Beneil Dariush,L,0,41,78,0.52,79,129,1,2,0.5,0,0,161,24,55,14,20,3,3,28,57,13,19,0,2,0,13,19,26,34,1,1,0,0,84,8,13,2,3,3,3,7,9,6,8,0,2,0,11,21,24,42,0,1,0,0,2,6,15,5,6,0,0,8,16,3,5,0,0,0,17,38,29,53,0,0,0,0,75,10,27,7,11,0,0,13,32,4,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-08,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",ebc7ec239faf7b0b,Middleweight Bout,KO/TKO,,2,2:43,463,3 Rnd (5-5-5),Marc Goddard,Vitor Belfort,Gegard Mousasi,L,0,8,26,0.3,9,27,0,0,0.0,0,0,0,5,21,3,5,0,0,6,23,2,3,0,0,0,6,22,7,23,0,0,0,0,0,4,18,2,4,0,0,5,20,1,2,0,0,0,2,4,2,4,0,0,0,0,0,1,3,1,1,0,0,1,3,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-08,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",ebc7ec239faf7b0b,Middleweight Bout,KO/TKO,,2,2:43,463,3 Rnd (5-5-5),Marc Goddard,Gegard Mousasi,Vitor Belfort,W,0,57,114,0.5,65,124,1,4,0.25,0,0,92,41,95,4,7,12,12,29,57,14,30,14,27,0,19,45,22,49,0,2,0,0,31,7,30,3,6,9,9,17,40,2,5,0,0,0,38,69,43,75,1,2,0,0,61,34,65,1,1,3,3,12,17,12,25,14,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-08,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",eaa63c8fb9379426,UFC Middleweight Title Bout,Decision - Unanimous,,5,5:00,1500,5 Rnd (5-5-5-5-5),Yves Lavigne,Michael Bisping,Dan Henderson,W,0,119,335,0.35,130,348,0,0,0.0,0,0,1,90,293,10,17,19,25,116,326,1,5,2,4,0,16,55,16,55,0,0,0,0,0,13,51,1,2,2,2,16,52,0,3,0,0,0,25,70,36,82,0,0,0,0,0,19,60,3,4,3,6,25,70,0,0,0,0,0,33,76,33,76,0,0,0,0,0,26,68,2,2,5,6,32,75,1,1,0,0,0,23,67,23,67,0,0,0,0,0,15,57,1,3,7,7,23,67,0,0,0,0,0,22,67,22,68,0,0,0,0,1,17,57,3,6,2,4,20,62,0,1,2,4
2016-10-08,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",eaa63c8fb9379426,UFC Middleweight Title Bout,Decision - Unanimous,,5,5:00,1500,5 Rnd (5-5-5-5-5),Yves Lavigne,Dan Henderson,Michael Bisping,L,2,81,220,0.36,87,227,1,4,0.25,0,0,104,46,182,6,7,29,31,71,194,2,6,8,20,1,25,59,27,61,0,1,0,0,19,19,53,1,1,5,5,17,40,1,2,7,17,1,9,34,13,39,0,0,0,0,67,3,27,1,1,5,6,8,31,0,0,1,3,0,10,38,10,38,0,1,0,0,0,5,33,0,0,5,5,10,38,0,0,0,0,0,21,41,21,41,0,0,0,0,0,10,29,2,3,9,9,21,40,0,1,0,0,0,16,48,16,48,1,2,0,0,18,9,40,2,2,5,6,15,45,1,3,0,0
2016-10-08,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",87b61c1d72232a84,Lightweight Bout,Decision - Split,,3,5:00,900,3 Rnd (5-5-5),Kevin Sataki,Leonardo Santos,Adriano Martins,W,0,23,70,0.32,23,70,0,1,0.0,0,0,0,9,47,7,16,7,7,22,69,1,1,0,0,0,4,22,4,22,0,0,0,0,0,0,11,4,11,0,0,3,21,1,1,0,0,0,9,28,9,28,0,0,0,0,0,2,19,2,4,5,5,9,28,0,0,0,0,0,10,20,10,20,0,1,0,0,0,7,17,1,1,2,2,10,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-08,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",87b61c1d72232a84,Lightweight Bout,Decision - Split,,3,5:00,900,3 Rnd (5-5-5),Kevin Sataki,Adriano Martins,Leonardo Santos,L,0,34,83,0.4,34,84,0,0,0.0,0,0,0,8,48,6,10,20,25,34,83,0,0,0,0,0,3,18,3,19,0,0,0,0,0,0,11,0,1,3,6,3,18,0,0,0,0,0,12,26,12,26,0,0,0,0,0,2,13,3,4,7,9,12,26,0,0,0,0,0,19,39,19,39,0,0,0,0,0,6,24,3,5,10,10,19,39,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-08,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",8794b5f9a591daf6,Lightweight Bout,KO/TKO,,2,4:40,580,3 Rnd (5-5-5),Leon Roberts,Lukasz Sajewski,Marc Diakiese,L,0,21,54,0.38,25,59,2,6,0.33,0,0,216,8,39,12,13,1,2,13,42,1,4,7,8,0,9,15,13,20,2,6,0,0,205,2,7,7,8,0,0,1,6,1,1,7,8,0,12,39,12,39,0,0,0,0,11,6,32,5,5,1,2,12,36,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-08,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",8794b5f9a591daf6,Lightweight Bout,KO/TKO,,2,4:40,580,3 Rnd (5-5-5),Leon Roberts,Marc Diakiese,Lukasz Sajewski,W,0,48,116,0.41,61,129,1,1,1.0,0,0,7,36,99,5,9,7,8,34,86,13,29,1,1,0,6,22,19,35,1,1,0,0,7,4,19,0,0,2,3,4,16,1,5,1,1,0,42,94,42,94,0,0,0,0,0,32,80,5,9,5,5,30,70,12,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-08,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",85bec51d0bdf511f,Welterweight Bout,KO/TKO,,3,4:40,880,3 Rnd (5-5-5),Marc Goddard,Danny Roberts,Mike Perry,L,0,81,239,0.33,81,239,0,4,0.0,0,0,0,53,199,6,16,22,24,79,234,2,5,0,0,0,22,62,22,62,0,1,0,0,0,14,49,2,7,6,6,22,61,0,1,0,0,0,33,88,33,88,0,2,0,0,0,19,69,4,8,10,11,32,85,1,3,0,0,0,26,89,26,89,0,1,0,0,0,20,81,0,1,6,7,25,88,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-08,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",85bec51d0bdf511f,Welterweight Bout,KO/TKO,,3,4:40,880,3 Rnd (5-5-5),Marc Goddard,Mike Perry,Danny Roberts,W,1,90,214,0.42,103,228,0,0,0.0,0,0,103,78,195,5,12,7,7,57,162,15,31,18,21,0,30,77,34,82,0,0,0,0,70,23,68,3,5,4,4,17,58,3,7,10,12,0,26,68,34,76,0,0,0,0,27,23,61,1,5,2,2,15,52,6,10,5,6,1,34,69,35,70,0,0,0,0,6,32,66,1,2,1,1,25,52,6,14,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-08,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",47dfd70b5780d68a,Welterweight Bout,Submission,,3,3:01,781,3 Rnd (5-5-5),Yves Lavigne,Leon Edwards,Albert Tumenov,W,0,16,72,0.22,31,89,3,10,0.3,1,0,273,7,55,7,14,2,3,14,69,2,3,0,0,0,4,13,19,30,2,6,0,0,231,1,8,1,3,2,2,2,10,2,3,0,0,0,8,38,8,38,0,2,0,0,9,3,30,5,7,0,1,8,38,0,0,0,0,0,4,21,4,21,1,2,1,0,33,3,17,1,4,0,0,4,21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-08,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",47dfd70b5780d68a,Welterweight Bout,Submission,,3,3:01,781,3 Rnd (5-5-5),Yves Lavigne,Albert Tumenov,Leon Edwards,L,0,32,83,0.38,34,86,0,0,0.0,0,0,0,28,75,3,7,1,1,31,80,1,3,0,0,0,1,2,3,5,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,22,58,22,58,0,0,0,0,0,20,52,2,6,0,0,21,55,1,3,0,0,0,9,23,9,23,0,0,0,0,0,7,21,1,1,1,1,9,23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-08,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",451d7d8c2a6bacb3,Light Heavyweight Bout,KO/TKO,,2,2:38,458,3 Rnd (5-5-5),Leon Roberts,Ovince Saint Preux,Jimi Manuwa,L,0,13,38,0.34,17,44,2,3,0.66,0,0,207,7,29,4,7,2,2,10,34,2,3,1,1,0,7,17,11,23,2,2,0,0,194,4,12,3,5,0,0,4,13,2,3,1,1,0,6,21,6,21,0,1,0,0,13,3,17,1,2,2,2,6,21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-08,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",451d7d8c2a6bacb3,Light Heavyweight Bout,KO/TKO,,2,2:38,458,3 Rnd (5-5-5),Leon Roberts,Jimi Manuwa,Ovince Saint Preux,W,1,32,47,0.68,33,48,0,3,0.0,1,0,31,12,25,9,11,11,11,20,32,12,14,0,1,0,15,20,16,21,0,3,1,0,30,2,6,5,6,8,8,3,6,12,14,0,0,1,17,27,17,27,0,0,0,0,1,10,19,4,5,3,3,17,26,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-08,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",3be121d4f5460893,Bantamweight Bout,Submission,,3,2:56,776,3 Rnd (5-5-5),Kevin Sataki,Davey Grant,Damian Stasiak,L,0,36,84,0.42,44,93,2,2,1.0,0,0,89,23,67,11,14,2,3,20,56,13,22,3,6,0,7,20,11,24,2,2,0,0,63,3,15,2,2,2,3,5,17,1,1,1,2,0,26,53,28,55,0,0,0,0,26,17,42,9,11,0,0,12,29,12,21,2,3,0,3,11,5,14,0,0,0,0,0,3,10,0,1,0,0,3,10,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-08,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",3be121d4f5460893,Bantamweight Bout,Submission,,3,2:56,776,3 Rnd (5-5-5),Kevin Sataki,Damian Stasiak,Davey Grant,W,0,10,39,0.25,18,47,4,9,0.44,1,1,256,7,27,3,12,0,0,8,35,1,3,1,1,0,3,10,8,15,1,2,0,1,95,2,7,1,3,0,0,2,8,1,2,0,0,0,5,21,8,24,2,4,0,0,90,3,13,2,8,0,0,5,20,0,1,0,0,0,2,8,2,8,1,3,1,0,71,2,7,0,1,0,0,1,7,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-08,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",2f9a8807807b80d6,Bantamweight Bout,Submission,,1,1:59,119,3 Rnd (5-5-5),Marc Goddard,Brad Pickett,Iuri Alcantara,L,0,1,3,0.33,1,3,0,0,0.0,0,0,11,0,1,1,1,0,1,0,2,1,1,0,0,0,1,3,1,3,0,0,0,0,11,0,1,1,1,0,1,0,2,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-08,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",2f9a8807807b80d6,Bantamweight Bout,Submission,,1,1:59,119,3 Rnd (5-5-5),Marc Goddard,Iuri Alcantara,Brad Pickett,W,1,26,39,0.66,26,39,0,0,0.0,2,0,29,22,33,4,6,0,0,10,21,1,1,15,17,1,26,39,26,39,0,0,2,0,29,22,33,4,6,0,0,10,21,1,1,15,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-08,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",23253ebb1d86d8b4,Featherweight Bout,Submission,,1,4:22,262,3 Rnd (5-5-5),Yves Lavigne,Mirsad Bektic,Russell Doane,W,0,4,10,0.4,20,27,4,6,0.66,2,0,201,4,10,0,0,0,0,4,10,0,0,0,0,0,4,10,20,27,4,6,2,0,201,4,10,0,0,0,0,4,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-08,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",23253ebb1d86d8b4,Featherweight Bout,Submission,,1,4:22,262,3 Rnd (5-5-5),Yves Lavigne,Russell Doane,Mirsad Bektic,L,0,6,15,0.4,6,16,0,0,0.0,0,0,0,3,9,0,1,3,5,4,11,1,1,1,3,0,6,15,6,16,0,0,0,0,0,3,9,0,1,3,5,4,11,1,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-08,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",17067cf55726c673,Heavyweight Bout,Submission,,2,1:41,401,3 Rnd (5-5-5),Kevin Sataki,Stefan Struve,Daniel Omielanczuk,W,0,9,23,0.39,12,26,2,4,0.5,1,0,166,3,10,6,13,0,0,8,21,1,1,0,1,0,8,21,11,24,1,2,0,0,134,3,10,5,11,0,0,8,20,0,0,0,1,0,1,2,1,2,1,2,1,0,32,0,0,1,2,0,0,0,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-08,UFC 204: Bisping vs. Henderson,"Manchester, England, United Kingdom",17067cf55726c673,Heavyweight Bout,Submission,,2,1:41,401,3 Rnd (5-5-5),Kevin Sataki,Daniel Omielanczuk,Stefan Struve,L,0,14,30,0.46,21,39,0,1,0.0,0,0,70,6,17,2,6,6,7,12,27,2,3,0,0,0,11,27,17,35,0,0,0,0,19,5,16,1,5,5,6,11,26,0,1,0,0,0,3,3,4,4,0,1,0,0,51,1,1,1,1,1,1,1,1,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-01,UFC Fight Night: Lineker vs. Dodson,"Portland, Oregon, USA",ba7250ef080d1603,Middleweight Bout,KO/TKO,,2,4:44,584,3 Rnd (5-5-5),John McCarthy,Nate Marquardt,Tamdan McCrory,W,1,24,39,0.61,48,65,2,2,1.0,0,0,300,11,22,9,11,4,6,19,33,1,2,4,4,0,12,17,25,31,1,1,0,0,174,6,9,2,3,4,5,9,14,0,0,3,3,1,12,22,23,34,1,1,0,0,126,5,13,7,8,0,1,10,19,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-01,UFC Fight Night: Lineker vs. Dodson,"Portland, Oregon, USA",ba7250ef080d1603,Middleweight Bout,KO/TKO,,2,4:44,584,3 Rnd (5-5-5),John McCarthy,Tamdan McCrory,Nate Marquardt,L,0,16,52,0.3,19,55,0,0,0.0,0,0,6,5,38,4,6,7,8,16,51,0,1,0,0,0,5,18,7,20,0,0,0,0,0,1,12,0,1,4,5,5,18,0,0,0,0,0,11,34,12,35,0,0,0,0,6,4,26,4,5,3,3,11,33,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-01,UFC Fight Night: Lineker vs. Dodson,"Portland, Oregon, USA",b43dfe6743160a66,Flyweight Bout,Submission,,1,2:23,143,3 Rnd (5-5-5),Dan Miragliotta,Louis Smolka,Brandon Moreno,L,0,7,13,0.53,17,23,1,1,1.0,0,0,18,6,12,1,1,0,0,2,8,0,0,5,5,0,7,13,17,23,1,1,0,0,18,6,12,1,1,0,0,2,8,0,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-01,UFC Fight Night: Lineker vs. Dodson,"Portland, Oregon, USA",b43dfe6743160a66,Flyweight Bout,Submission,,1,2:23,143,3 Rnd (5-5-5),Dan Miragliotta,Brandon Moreno,Louis Smolka,W,0,8,11,0.72,21,24,1,1,1.0,2,0,97,7,10,1,1,0,0,3,4,1,1,4,6,0,8,11,21,24,1,1,2,0,97,7,10,1,1,0,0,3,4,1,1,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
